case_index	case_tag	target_low_nm	target_high_nm	candidate_index	condition_order_code	valid	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
18	496_576	4.9600000000e+02	5.7600000000e+02	12	1	1	4.9054040594e+02	5.7196403754e+02	-5.4595940565e+00	-4.0359624637e+00	5.4595940565e+00	4.7345504165e-02	1.2647925317e-01	1.2647925317e-01	3.0692699957e+01	3.9822202976e+01	3.9822202976e+01	8.9972980320e-01	6.5334762633e-01	6.5334762633e-01	7.9133749008e-02	1.0061717159e+00	1.6292849897e+00	0	1.7979571135e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	13	1	1	4.8928127762e+02	5.6860636201e+02	-6.7187223801e+00	-7.3936379933e+00	7.3936379933e+00	4.3985584378e-01	4.1631683707e-01	4.3985584378e-01	1.5294319303e+01	1.9002370708e+01	1.9002370708e+01	4.9623146653e-01	5.5728140473e-01	4.9623146653e-01	2.3539006710e-02	5.0138018220e-01	7.7746269795e-01	0	2.1992792189e+00	0	0
18	496_576	4.9600000000e+02	5.7600000000e+02	14	1	1	4.8928127762e+02	5.6902607145e+02	-6.7187223801e+00	-6.9739285521e+00	6.9739285521e+00	1.6131648421e-01	1.8559063971e-01	1.8559063971e-01	2.1556745474e+01	2.7619724250e+01	2.7619724250e+01	8.0252143741e-01	6.9737182558e-01	6.9737182558e-01	2.4274155498e-02	7.0667577674e-01	1.1300329660e+00	1	9.2795319855e-01	1	1
18	496_576	4.9600000000e+02	5.7600000000e+02	15	1	1	4.9012069650e+02	5.7070490921e+02	-5.8793034977e+00	-5.2950907873e+00	5.8793034977e+00	4.9778740853e-02	1.1807293445e-01	1.1807293445e-01	2.8870373434e+01	3.5292490174e+01	3.5292490174e+01	9.0410627797e-01	6.7379050702e-01	6.7379050702e-01	6.8294193596e-02	9.4643199254e-01	1.4439563910e+00	1	1.2684468313e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	16	1	1	4.9137982483e+02	5.7364287530e+02	-4.6201751741e+00	-2.3571246989e+00	4.6201751741e+00	3.9470840245e-02	7.1697495878e-02	7.1697495878e-02	3.4976636507e+01	4.2189815003e+01	4.2189815003e+01	9.0666503832e-01	6.5917525440e-01	6.5917525440e-01	3.2226655632e-02	1.1466082299e+00	1.7261534311e+00	0	2.0747240890e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	17	1	1	4.9137982483e+02	5.7364287530e+02	-4.6201751741e+00	-2.3571246989e+00	4.6201751741e+00	4.6103119850e-02	8.7041519582e-02	8.7041519582e-02	3.3524749985e+01	4.2130132989e+01	4.2130132989e+01	9.0061801672e-01	6.6914967448e-01	6.6914967448e-01	4.0938399732e-02	1.0990123145e+00	1.7237116022e+00	0	2.0677474348e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	18	1	1	4.8928127762e+02	5.6902607145e+02	-6.7187223801e+00	-6.9739285521e+00	6.9739285521e+00	1.9739663601e-01	2.4887311459e-01	2.4887311459e-01	2.0355833746e+01	2.5836157804e+01	2.5836157804e+01	7.6773124933e-01	6.4746874571e-01	6.4746874571e-01	5.1476478577e-02	6.6730734660e-01	1.0570601563e+00	1	1.2443655729e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	19	1	1	4.8928127762e+02	5.6902607145e+02	-6.7187223801e+00	-6.9739285521e+00	6.9739285521e+00	1.6746734083e-01	1.9993528724e-01	1.9993528724e-01	2.1279044377e+01	2.6700822548e+01	2.6700822548e+01	7.9750455916e-01	6.8470987678e-01	6.8470987678e-01	3.2467946410e-02	6.9757214656e-01	1.0924370361e+00	1	9.9967643619e-01	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	0	0	1	4.8928127762e+02	5.9924515121e+02	3.2812776199e+00	1.3245151214e+01	1.3245151214e+01	4.1632330418e-01	6.4618873596e-01	6.4618873596e-01	1.5802955132e+01	2.8762827800e+01	2.8762827800e+01	5.3493463993e-01	2.9891866446e-01	2.9891866446e-01	2.2986543179e-01	5.2731980291e-01	1.1017524619e+00	0	3.2309436798e+00	0	0
19	486_586	4.8600000000e+02	5.8600000000e+02	1	0	1	4.8844185874e+02	6.0302253619e+02	2.4418587375e+00	1.7022536185e+01	1.7022536185e+01	5.4155236483e-01	6.4980989695e-01	6.4980989695e-01	1.4937603307e+01	1.8893664949e+01	1.8893664949e+01	4.1250181198e-01	2.9949933290e-01	2.9949933290e-01	1.0825753212e-01	4.9844437108e-01	7.2371680615e-01	0	3.2490494847e+00	0	0
19	486_586	4.8600000000e+02	5.8600000000e+02	2	0	1	4.8928127762e+02	5.8707357742e+02	3.2812776199e+00	1.0735774195e+00	3.2812776199e+00	4.5330879092e-01	5.8157718182e-01	5.8157718182e-01	1.6227327030e+01	2.2359138742e+01	2.2359138742e+01	5.0155213475e-01	3.6592817307e-01	3.6592817307e-01	1.2826839089e-01	5.4148042691e-01	8.5646085724e-01	0	2.9078859091e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	3	0	1	4.1583212541e+02	4.8844185874e+02	-7.0167874590e+01	-9.7558141263e+01	9.7558141263e+01	6.7083752155e-01	5.4040819407e-01	6.7083752155e-01	4.2349611804e+01	1.4961676996e+01	4.2349611804e+01	2.3801046610e-01	4.1347801685e-01	2.3801046610e-01	1.3042932749e-01	1.4131400592e+00	5.7310305434e-01	0	3.3541876078e+00	0	0
19	486_586	4.8600000000e+02	5.8600000000e+02	4	0	1	4.8844185874e+02	5.8623415854e+02	2.4418587375e+00	2.3415853707e-01	2.4418587375e+00	5.2111184597e-01	5.4460430145e-01	5.4460430145e-01	1.5180900515e+01	1.5336982273e+01	1.5336982273e+01	4.3860208988e-01	4.0753614902e-01	4.0753614902e-01	2.3492455482e-02	5.0656281694e-01	5.8747902307e-01	0	2.7230215073e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	5	0	1	4.8928127762e+02	5.8623415854e+02	3.2812776199e+00	2.3415853707e-01	3.2812776199e+00	4.2927056551e-01	4.3879008293e-01	4.3879008293e-01	1.5763082125e+01	1.6536748882e+01	1.6536748882e+01	5.3152334690e-01	5.0929707289e-01	5.0929707289e-01	9.5195174217e-03	5.2598930327e-01	6.3343576363e-01	0	2.1939504147e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	6	0	1	4.8844185874e+02	5.8665386798e+02	2.4418587375e+00	6.5386797827e-01	2.4418587375e+00	3.3674275875e-01	3.1204968691e-01	3.3674275875e-01	1.6250632841e+01	1.7763726525e+01	1.7763726525e+01	6.0432821512e-01	6.4724665880e-01	6.0432821512e-01	2.4693071842e-02	5.4225810524e-01	6.8043481563e-01	1	1.6837137938e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	7	0	1	4.8928127762e+02	5.8623415854e+02	3.2812776199e+00	2.3415853707e-01	3.2812776199e+00	3.9009588957e-01	4.2815500498e-01	4.2815500498e-01	1.6133507889e+01	1.7716506961e+01	1.7716506961e+01	5.6791764498e-01	5.1636672020e-01	5.1636672020e-01	3.8059115410e-02	5.3834982946e-01	6.7862608279e-01	0	2.1407750249e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	8	0	1	4.1583212541e+02	4.8844185874e+02	-7.0167874590e+01	-9.7558141263e+01	9.7558141263e+01	6.6967982054e-01	5.2713149786e-01	6.6967982054e-01	4.2375787834e+01	1.4980180667e+01	4.2375787834e+01	2.3906350136e-01	4.2529147863e-01	2.3906350136e-01	1.4254832268e-01	1.4140135122e+00	5.7381183255e-01	0	3.3483991027e+00	0	0
19	486_586	4.8600000000e+02	5.8600000000e+02	9	0	1	4.8844185874e+02	5.8623415854e+02	2.4418587375e+00	2.3415853707e-01	2.4418587375e+00	5.2154779434e-01	5.7157832384e-01	5.7157832384e-01	1.5151767894e+01	1.5744241827e+01	1.5744241827e+01	4.3676453829e-01	3.8018578291e-01	3.8018578291e-01	5.0030529499e-02	5.0559070711e-01	6.0307899187e-01	0	2.8578916192e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	10	1	1	4.8970098706e+02	5.8749328686e+02	3.7009870611e+00	1.4932868607e+00	3.7009870611e+00	5.9161517769e-02	3.7199188024e-02	5.9161517769e-02	2.5198767120e+01	3.5045050685e+01	3.5045050685e+01	7.8422084078e-01	9.0233327076e-01	7.8422084078e-01	2.1962329745e-02	8.4084329801e-01	1.3423913371e+00	1	9.7826096301e-01	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	11	1	1	4.8928127762e+02	5.8623415854e+02	3.2812776199e+00	2.3415853707e-01	3.2812776199e+00	4.0398812294e-01	3.8770428300e-01	4.0398812294e-01	1.5907617861e+01	1.6997919047e+01	1.6997919047e+01	5.4399627447e-01	5.7308027148e-01	5.4399627447e-01	1.6283839941e-02	5.3081223387e-01	6.5110076403e-01	0	2.0199406147e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	12	1	1	4.8970098706e+02	5.8749328686e+02	3.7009870611e+00	1.4932868607e+00	3.7009870611e+00	6.5759375691e-02	5.0779368728e-02	6.5759375691e-02	2.5596698056e+01	3.5969220123e+01	3.5969220123e+01	7.8722159564e-01	8.8745686784e-01	7.8722159564e-01	1.4980006963e-02	8.5412162862e-01	1.3777914013e+00	1	1.0794040038e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	13	1	1	4.8928127762e+02	5.8623415854e+02	3.2812776199e+00	2.3415853707e-01	3.2812776199e+00	4.2935344577e-01	4.1806337237e-01	4.2935344577e-01	1.5797216553e+01	1.6806883908e+01	1.6806883908e+01	5.2015176415e-01	5.4359039664e-01	5.2015176415e-01	1.1290073395e-02	5.2712831555e-01	6.4378321388e-01	0	2.1467672288e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	14	1	1	4.8928127762e+02	5.8665386798e+02	3.2812776199e+00	6.5386797827e-01	3.2812776199e+00	2.0330479741e-01	1.5972550213e-01	2.0330479741e-01	1.9550021042e+01	2.3332561002e+01	2.3332561002e+01	7.1786823869e-01	7.9416291416e-01	7.1786823869e-01	4.3579295278e-02	6.5235350962e-01	8.9374753775e-01	1	1.0165239871e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	15	1	1	4.8970098706e+02	5.8707357742e+02	3.7009870611e+00	1.0735774195e+00	3.7009870611e+00	8.3400405943e-02	4.7362934798e-02	8.3400405943e-02	2.4596762182e+01	3.2215472577e+01	3.2215472577e+01	7.8526820987e-01	8.9330576733e-01	7.8526820987e-01	3.6037471145e-02	8.2075533835e-01	1.2340051009e+00	1	6.6858600258e-01	1	1
19	486_586	4.8600000000e+02	5.8600000000e+02	16	1	1	4.9012069650e+02	5.8875241518e+02	4.1206965023e+00	2.7524151843e+00	4.1206965023e+00	4.4357746840e-02	5.1177378744e-02	5.1177378744e-02	3.0405329503e+01	3.7841233526e+01	3.7841233526e+01	8.9197346568e-01	7.7694219723e-01	7.7694219723e-01	6.8196319044e-03	1.0145781107e+00	1.4494983764e+00	1	1.2842810755e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	17	1	1	4.9012069650e+02	5.8875241518e+02	4.1206965023e+00	2.7524151843e+00	4.1206965023e+00	4.9634069204e-02	5.9450928122e-02	5.9450928122e-02	2.9744031491e+01	3.7954571234e+01	3.7954571234e+01	8.8638463616e-01	7.7686190233e-01	7.7686190233e-01	9.8168589175e-03	9.9251163424e-01	1.4538397471e+00	1	1.2966849918e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	18	1	1	4.8844185874e+02	5.8623415854e+02	2.4418587375e+00	2.3415853707e-01	2.4418587375e+00	2.3676797748e-01	1.9432908297e-01	2.3676797748e-01	1.8412687863e+01	2.0979583255e+01	2.0979583255e+01	6.9132015109e-01	7.6183593273e-01	6.9132015109e-01	4.2438894510e-02	6.1440248699e-01	8.0361735155e-01	1	1.1838398874e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	19	1	1	4.8928127762e+02	5.8623415854e+02	3.2812776199e+00	2.3415853707e-01	3.2812776199e+00	2.1307218075e-01	1.7165109515e-01	2.1307218075e-01	1.9163220162e+01	2.2466820854e+01	2.2466820854e+01	7.1090602875e-01	7.8310593963e-01	7.1090602875e-01	4.1421085596e-02	6.3944657154e-01	8.6058559185e-01	1	1.0653609037e+00	1	0
20	476_596	4.7600000000e+02	5.9600000000e+02	0	0	1	4.7417173774e+02	6.0260282674e+02	-1.8282622633e+00	6.6028267439e+00	6.6028267439e+00	4.4763991237e-01	4.1874867678e-01	4.4763991237e-01	1.4284612899e+01	1.6110783904e+01	1.6110783904e+01	5.0471416116e-01	5.0636512041e-01	5.0471416116e-01	2.8891235590e-02	5.2621611129e-01	5.4368938563e-01	0	2.2381995618e+00	1	0
20	476_596	4.7600000000e+02	5.9600000000e+02	1	0	1	4.7333231885e+02	6.0386195507e+02	-2.6676811457e+00	7.8619550675e+00	7.8619550675e+00	5.8191114664e-01	5.8977222443e-01	5.8977222443e-01	1.3821255071e+01	1.6068983962e+01	1.6068983962e+01	3.7306666374e-01	3.3725076914e-01	3.3725076914e-01	7.8610777855e-03	5.0914695049e-01	5.4227876619e-01	0	2.9488611221e+00	0	0
20	476_596	4.7600000000e+02	5.9600000000e+02	2	0	1	4.7417173774e+02	6.0260282674e+02	-1.8282622633e+00	6.6028267439e+00	6.6028267439e+00	4.5551517606e-01	4.1774830222e-01	4.5551517606e-01	1.4221865176e+01	1.6044299925e+01	1.6044299925e+01	4.9730762839e-01	5.0579658151e-01	4.9730762839e-01	3.7766873837e-02	5.2390461266e-01	5.4144575591e-01	0	2.2775758803e+00	1	0
20	476_596	4.7600000000e+02	5.9600000000e+02	3	0	1	4.7333231885e+02	6.0386195507e+02	-2.6676811457e+00	7.8619550675e+00	7.8619550675e+00	5.8260273933e-01	5.8902710676e-01	5.8902710676e-01	1.3848347867e+01	1.6067228329e+01	1.6067228329e+01	3.7222659588e-01	3.3813238144e-01	3.3813238144e-01	6.4243674278e-03	5.1014499403e-01	5.4221951900e-01	0	2.9451355338e+00	0	0
20	476_596	4.7600000000e+02	5.9600000000e+02	4	0	1	4.7333231885e+02	6.0302253619e+02	-2.6676811457e+00	7.0225361851e+00	7.0225361851e+00	5.5533134937e-01	5.4183071852e-01	5.5533134937e-01	1.3857669991e+01	1.5800799534e+01	1.5800799534e+01	4.0020424128e-01	3.8501578569e-01	3.8501578569e-01	1.3500630856e-02	5.1048840216e-01	5.3322836692e-01	0	2.7766567469e+00	1	0
20	476_596	4.7600000000e+02	5.9600000000e+02	5	0	1	4.7417173774e+02	6.0260282674e+02	-1.8282622633e+00	6.6028267439e+00	6.6028267439e+00	4.3965202570e-01	4.0922465920e-01	4.3965202570e-01	1.4346504696e+01	1.6180228623e+01	1.6180228623e+01	5.1230651140e-01	5.1514217257e-01	5.1230651140e-01	3.0427366495e-02	5.2849607931e-01	5.4603293121e-01	0	2.1982601285e+00	1	0
20	476_596	4.7600000000e+02	5.9600000000e+02	6	0	1	4.7375202830e+02	6.0260282674e+02	-2.2479717045e+00	6.6028267439e+00	6.6028267439e+00	3.9310652018e-01	3.6188268661e-01	3.9310652018e-01	1.4957226117e+01	1.7031855078e+01	1.7031855078e+01	5.5720061064e-01	5.5860006809e-01	5.5720061064e-01	3.1223833561e-02	5.5099381541e-01	5.7477270371e-01	0	1.9655326009e+00	1	0
20	476_596	4.7600000000e+02	5.9600000000e+02	7	0	1	4.7417173774e+02	6.0260282674e+02	-1.8282622633e+00	6.6028267439e+00	6.6028267439e+00	4.2404904962e-01	3.9127671719e-01	4.2404904962e-01	1.4534629312e+01	1.6395722026e+01	1.6395722026e+01	5.2818587422e-01	5.3138560057e-01	5.2818587422e-01	3.2772332430e-02	5.3542620787e-01	5.5330517051e-01	0	2.1202452481e+00	1	0
20	476_596	4.7600000000e+02	5.9600000000e+02	8	0	1	4.7333231885e+02	6.0302253619e+02	-2.6676811457e+00	7.0225361851e+00	7.0225361851e+00	5.6041425467e-01	5.5707609653e-01	5.6041425467e-01	1.3856725289e+01	1.5966502360e+01	1.5966502360e+01	3.9448124170e-01	3.6962085962e-01	3.6962085962e-01	3.3381581306e-03	5.1045360123e-01	5.3882032745e-01	0	2.8020712733e+00	1	0
20	476_596	4.7600000000e+02	5.9600000000e+02	9	0	1	4.7333231885e+02	6.0302253619e+02	-2.6676811457e+00	7.0225361851e+00	7.0225361851e+00	5.5279082060e-01	5.4099017382e-01	5.5279082060e-01	1.3882026674e+01	1.5844540700e+01	1.5844540700e+01	4.0241575241e-01	3.8564234972e-01	3.8564234972e-01	1.1800646782e-02	5.1138565284e-01	5.3470449670e-01	0	2.7639541030e+00	1	0
20	476_596	4.7600000000e+02	5.9600000000e+02	10	1	1	4.7459144718e+02	5.8917212463e+02	-1.4085528221e+00	-6.8278753745e+00	6.8278753745e+00	3.6815918982e-02	2.1925499663e-02	3.6815918982e-02	2.7742807462e+01	4.0989840310e+01	4.0989840310e+01	8.2452078909e-01	8.9235533215e-01	8.2452078909e-01	1.4890419319e-02	1.0219886504e+00	1.3832809892e+00	1	1.0950885405e+00	1	0
20	476_596	4.7600000000e+02	5.9600000000e+02	11	1	1	4.7375202830e+02	6.0092398898e+02	-2.2479717045e+00	4.9239889791e+00	4.9239889791e+00	3.9381819963e-01	5.4190319777e-01	5.4190319777e-01	1.4946144087e+01	2.5159932345e+01	2.5159932345e+01	5.5564844608e-01	3.7898790836e-01	3.7898790836e-01	1.4808499813e-01	5.5058557592e-01	8.4907030228e-01	0	2.7095159888e+00	1	0
20	476_596	4.7600000000e+02	5.9600000000e+02	12	1	1	4.7417173774e+02	5.8875241518e+02	-1.8282622633e+00	-7.2475848157e+00	7.2475848157e+00	8.5925303400e-02	8.5939474404e-02	8.5939474404e-02	2.8248936135e+01	4.1473536070e+01	4.1473536070e+01	8.2580289990e-01	8.1269787997e-01	8.1269787997e-01	1.4171004295e-05	1.0406334022e+00	1.3996042328e+00	1	1.1417263795e+00	1	0
20	476_596	4.7600000000e+02	5.9600000000e+02	13	1	1	4.7417173774e+02	6.0092398898e+02	-1.8282622633e+00	4.9239889791e+00	4.9239889791e+00	4.0540528297e-01	5.6806731224e-01	5.6806731224e-01	1.4745364000e+01	2.5757962859e+01	2.5757962859e+01	5.4423582554e-01	3.5361981392e-01	3.5361981392e-01	1.6266202927e-01	5.4318924554e-01	8.6925199206e-01	0	2.8403365612e+00	1	0
20	476_596	4.7600000000e+02	5.9600000000e+02	14	1	1	4.7375202830e+02	5.8791299630e+02	-2.2479717045e+00	-8.0870036981e+00	8.0870036981e+00	1.8175007403e-01	2.9728427529e-01	2.9728427529e-01	1.9004341060e+01	3.3579896556e+01	3.3579896556e+01	7.5146119297e-01	6.2692716718e-01	6.2692716718e-01	1.1553420126e-01	7.0008130573e-01	1.1332181871e+00	0	1.4864213765e+00	0	0
20	476_596	4.7600000000e+02	5.9600000000e+02	15	1	1	4.7417173774e+02	5.8791299630e+02	-1.8282622633e+00	-8.0870036981e+00	8.0870036981e+00	8.2949250937e-02	6.3451044261e-02	8.2949250937e-02	2.5473108945e+01	3.5461182317e+01	3.5461182317e+01	8.2177767158e-01	8.5476762801e-01	8.2177767158e-01	1.9498206675e-02	9.3837756935e-01	1.1967057930e+00	1	6.0843707160e-01	0	0
20	476_596	4.7600000000e+02	5.9600000000e+02	16	1	1	4.7501115662e+02	5.8959183407e+02	-9.8884338093e-01	-6.4081659333e+00	6.4081659333e+00	3.4070644528e-02	3.5352159292e-02	3.5352159292e-02	3.0219157875e+01	4.1172322320e+01	4.1172322320e+01	8.7480106577e-01	8.2169319317e-01	8.2169319317e-01	1.2815147638e-03	1.1132123674e+00	1.3894391956e+00	1	1.1126834159e+00	1	0
20	476_596	4.7600000000e+02	5.9600000000e+02	17	1	1	4.7459144718e+02	5.8875241518e+02	-1.4085528221e+00	-7.2475848157e+00	7.2475848157e+00	5.9462770820e-02	3.5846032202e-02	5.9462770820e-02	2.7948561797e+01	4.0194403582e+01	4.0194403582e+01	8.1886257231e-01	8.7625630945e-01	8.1886257231e-01	2.3616738617e-02	1.0295682220e+00	1.3564374471e+00	1	1.0183927060e+00	1	1
20	476_596	4.7600000000e+02	5.9600000000e+02	18	1	1	4.7375202830e+02	5.8791299630e+02	-2.2479717045e+00	-8.0870036981e+00	8.0870036981e+00	2.4097697437e-01	3.3640739322e-01	3.3640739322e-01	1.7143194106e+01	2.9199064835e+01	2.9199064835e+01	6.9851399958e-01	5.9310051799e-01	5.9310051799e-01	9.5430418849e-02	6.3152043400e-01	9.8537859585e-01	1	1.6820369661e+00	0	0
20	476_596	4.7600000000e+02	5.9600000000e+02	19	1	1	4.7375202830e+02	5.8791299630e+02	-2.2479717045e+00	-8.0870036981e+00	8.0870036981e+00	1.9850049913e-01	3.0781576037e-01	3.0781576037e-01	1.8363921146e+01	3.2467900003e+01	3.2467900003e+01	7.3668529093e-01	6.1816421151e-01	6.1816421151e-01	1.0931526124e-01	6.7648953747e-01	1.0956917249e+00	0	1.5390788019e+00	0	0
21	538_578	5.3800000000e+02	5.7800000000e+02	0	0	1	4.1247444988e+02	5.5307711268e+02	-1.2552555012e+02	-2.4922887318e+01	1.2552555012e+02	6.0330623388e-01	8.5678156465e-03	6.0330623388e-01	4.2479495984e+01	5.8168511280e+01	5.8168511280e+01	3.2186406851e-01	9.6949284710e-01	3.2186406851e-01	5.9473841824e-01	5.9207095696e-01	3.4662483752e+00	0	7.0464239292e+00	0	0
21	538_578	5.3800000000e+02	5.7800000000e+02	1	0	1	4.1667154429e+02	5.6818665257e+02	-1.2132845571e+02	-9.8133474345e+00	1.2132845571e+02	5.9983205795e-01	4.0711930394e-01	5.9983205795e-01	4.4964205340e+01	3.5547828927e+01	4.4964205340e+01	3.0274283886e-01	5.7743576169e-01	3.0274283886e-01	1.9271275401e-01	6.2670235293e-01	2.1182870517e+00	0	3.1951058621e+00	0	0
21	538_578	5.3800000000e+02	5.7800000000e+02	2	0	1	5.3754786336e+02	5.7070490921e+02	-4.5213664213e-01	-7.2950907873e+00	7.2950907873e+00	2.2305186838e-02	1.7466273159e-02	2.2305186838e-02	1.4527072101e+01	7.5995104529e+01	7.5995104529e+01	9.9143322557e-02	9.5712939277e-01	9.9143322557e-02	4.8389136791e-03	2.0247550686e-01	4.5285310179e+00	0	1.0081517194e+01	1	0
21	538_578	5.3800000000e+02	5.7800000000e+02	3	0	1	4.1667154429e+02	5.6818665257e+02	-1.2132845571e+02	-9.8133474345e+00	1.2132845571e+02	5.9933120012e-01	4.3174400926e-01	5.9933120012e-01	4.4245528485e+01	3.5727244713e+01	4.4245528485e+01	3.0181086063e-01	5.5405887961e-01	3.0181086063e-01	1.6758719087e-01	6.1668557463e-01	2.1289783976e+00	0	3.2256525646e+00	0	0
21	538_578	5.3800000000e+02	5.7800000000e+02	4	0	1	5.3754786336e+02	5.6902607145e+02	-4.5213664213e-01	-8.9739285521e+00	8.9739285521e+00	3.0592590570e-01	1.4762966335e-01	3.0592590570e-01	3.9309763011e+00	5.3874098252e+01	5.3874098252e+01	1.9860297441e-02	8.3507861197e-01	1.9860297441e-02	1.5829624236e-01	5.4789183498e-02	3.2103452783e+00	0	2.5175856579e+01	0	0
21	538_578	5.3800000000e+02	5.7800000000e+02	5	0	1	5.3838728224e+02	5.6902607145e+02	3.8728224027e-01	-8.9739285521e+00	8.9739285521e+00	2.8930969536e-02	6.3148297369e-02	6.3148297369e-02	7.2554134017e+01	6.1166710785e+00	7.2554134017e+01	9.4647573680e-01	1.1268392205e-02	1.1268392205e-02	3.4217327833e-02	1.0112454153e+00	3.6449104027e-01	0	4.4371902477e+01	0	0
21	538_578	5.3800000000e+02	5.7800000000e+02	6	0	1	5.3838728224e+02	5.7196403754e+02	3.8728224027e-01	-6.0359624637e+00	6.0359624637e+00	9.8197851330e-03	2.3789716884e-02	2.3789716884e-02	8.0829110681e+01	1.4375585219e+01	8.0829110681e+01	9.6052767895e-01	2.7665367350e-02	2.7665367350e-02	1.3969931751e-02	1.1265804314e+00	8.5663785806e-01	0	1.8073137930e+01	1	0
21	538_578	5.3800000000e+02	5.7800000000e+02	7	0	1	5.3838728224e+02	5.7070490921e+02	3.8728224027e-01	-7.2950907873e+00	7.2950907873e+00	1.6171168536e-02	1.6390258446e-02	1.6390258446e-02	7.9739536951e+01	1.9153004829e+01	7.9739536951e+01	9.5752887800e-01	8.0970844254e-02	8.0970844254e-02	2.1908991039e-04	1.1113941646e+00	1.1413232075e+00	0	6.1750622043e+00	1	1
21	538_578	5.3800000000e+02	5.7800000000e+02	8	0	1	4.1667154429e+02	5.6818665257e+02	-1.2132845571e+02	-9.8133474345e+00	1.2132845571e+02	5.9881907701e-01	2.1948133409e-01	5.9881907701e-01	4.3507899313e+01	3.9188831765e+01	4.3507899313e+01	2.9801237583e-01	7.6559294760e-01	2.9801237583e-01	3.7933774292e-01	6.0640464263e-01	2.3352535838e+00	0	3.8150102395e+00	0	0
21	538_578	5.3800000000e+02	5.7800000000e+02	9	0	1	4.1625183485e+02	5.6818665257e+02	-1.2174816515e+02	-9.8133474345e+00	1.2174816515e+02	6.0279351473e-01	1.5862040222e-01	6.0279351473e-01	4.3571267615e+01	4.5653410881e+01	4.5653410881e+01	2.9986512661e-01	8.2393141091e-01	2.9986512661e-01	4.4417311251e-01	6.0728785770e-01	2.7204763850e+00	0	4.9156468144e+00	0	0
21	538_578	5.3800000000e+02	5.7800000000e+02	10	1	1	5.3670844448e+02	5.6902607145e+02	-1.2915555245e+00	-8.9739285521e+00	8.9739285521e+00	4.7002334148e-02	3.1582053751e-02	4.7002334148e-02	1.3168720344e+01	6.7390764000e+01	6.7390764000e+01	1.7047614977e-01	9.4741148129e-01	1.7047614977e-01	1.5420280397e-02	1.8354306414e-01	4.0158003201e+00	0	8.6165723433e+00	0	0
21	538_578	5.3800000000e+02	5.7800000000e+02	11	1	1	5.3502960671e+02	5.6902607145e+02	-2.9703932893e+00	-8.9739285521e+00	8.9739285521e+00	3.9867451787e-01	5.4408192635e-01	5.4408192635e-01	1.9440829990e+01	2.8401428604e+01	2.8401428604e+01	5.8783337474e-01	2.0033568144e-01	2.0033568144e-01	1.4540740848e-01	2.7096250908e-01	1.6924346796e+00	0	2.7204096317e+00	0	0
21	538_578	5.3800000000e+02	5.7800000000e+02	12	1	1	5.3754786336e+02	5.6986549033e+02	-4.5213664213e-01	-8.1345096697e+00	8.1345096697e+00	3.1898081303e-02	1.9143715501e-02	3.1898081303e-02	1.3777280771e+01	7.3427549614e+01	7.3427549614e+01	1.0651716590e-01	9.5624361932e-01	1.0651716590e-01	1.2754365802e-02	1.9202506106e-01	4.3755310037e+00	0	9.6443742962e+00	1	0
21	538_578	5.3800000000e+02	5.7800000000e+02	13	1	1	5.3502960671e+02	5.6902607145e+02	-2.9703932893e+00	-8.9739285521e+00	8.9739285521e+00	3.8676080108e-01	5.2849572897e-01	5.2849572897e-01	1.9589542780e+01	2.8027486335e+01	2.8027486335e+01	5.9961530566e-01	2.0822077990e-01	2.0822077990e-01	1.4173492789e-01	2.7303523904e-01	1.6701515448e+00	0	2.6424786448e+00	0	0
