case_index	case_tag	target_low_nm	target_high_nm	candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
25	498_618	4.9800000000e+02	6.1800000000e+02	11	0	1	1	3.6822204590e+00	5.0733947754e+00	4.9431777954e+02	6.2190948486e+02	-3.6822204590e+00	3.9094848633e+00	3.9094848633e+00	7.5917053223e+00	3.7958526611e+00	2.5302695110e-02	2.6486879215e-02	2.6486879215e-02	4.0493407954e+01	5.1521195516e+01	5.1521195516e+01	8.7173099630e-01	7.8140133061e-01	7.8140133061e-01	1.1841841042e-03	1.3545321081e+00	1.8979799638e+00	0	2.5656570394e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	12	0	1	1	3.2625122070e+00	4.6536865234e+00	4.9389807129e+02	6.2065032959e+02	-4.1019287109e+00	2.6503295898e+00	4.1019287109e+00	6.7522583008e+00	3.3761291504e+00	2.7776247263e-01	2.9301649332e-01	2.9301649332e-01	2.0617756340e+01	2.5599161321e+01	2.5599161321e+01	6.1674576998e-01	5.1121246815e-01	5.1121246815e-01	1.5254020691e-02	6.8967800861e-01	9.4304285431e-01	1	1.4650824666e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	13	0	1	1	2.8428039551e+00	4.2339782715e+00	4.9389807129e+02	6.1015759277e+02	-4.1019287109e+00	-7.8424072266e+00	7.8424072266e+00	1.1944335938e+01	5.9721679688e+00	1.7854452133e-01	1.6983529925e-01	1.7854452133e-01	2.3222983497e+01	3.3798802589e+01	3.3798802589e+01	6.4873933792e-01	7.2525051236e-01	6.4873933792e-01	8.7092220783e-03	7.7682463351e-01	1.2451079497e+00	1	8.9272260666e-01	0	0
25	498_618	4.9800000000e+02	6.1800000000e+02	14	0	1	1	4.1019287109e+00	5.4931030273e+00	4.9431777954e+02	6.1183642578e+02	-3.6822204590e+00	-6.1635742188e+00	6.1635742188e+00	9.8457946777e+00	4.9228973389e+00	4.1674777865e-02	5.5717054754e-02	5.5717054754e-02	3.5120197188e+01	4.5884365694e+01	4.5884365694e+01	8.5592223704e-01	7.5578248128e-01	7.5578248128e-01	1.4042276889e-02	1.1747945440e+00	1.6903258138e+00	0	1.9723594680e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	15	0	1	1	3.2625122070e+00	3.5501708984e+00	4.9431777954e+02	6.1771234131e+02	-3.6822204590e+00	-2.8765869141e-01	3.6822204590e+00	3.9698791504e+00	1.9849395752e+00	1.8427059054e-02	1.9558494911e-02	1.9558494911e-02	4.4164374042e+01	5.5143556601e+01	5.5143556601e+01	8.8012965024e-01	7.6494842209e-01	7.6494842209e-01	1.1314358562e-03	1.4773284269e+00	2.0314234659e+00	0	2.9469241882e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	16	0	1	1	3.6822204590e+00	3.9698791504e+00	4.9431777954e+02	6.2023065186e+02	-3.6822204590e+00	2.2306518555e+00	3.6822204590e+00	5.9128723145e+00	2.9564361572e+00	2.4987002835e-02	2.7182696387e-02	2.7182696387e-02	4.0607877765e+01	5.1710684969e+01	5.1710684969e+01	8.7182650901e-01	7.7927869745e-01	7.7927869745e-01	2.1956935525e-03	1.3583612013e+00	1.9049605314e+00	0	2.5856015182e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	17	0	1	1	3.2625122070e+00	5.0734252930e+00	4.9389807129e+02	6.2107006836e+02	-4.1019287109e+00	3.0700683594e+00	4.1019287109e+00	7.1719970703e+00	3.5859985352e+00	2.8465521336e-01	2.6116025448e-01	2.8465521336e-01	1.7422437088e+01	2.6568588275e+01	2.6568588275e+01	5.1987129450e-01	6.3497000933e-01	5.1987129450e-01	2.3494958878e-02	5.8279240078e-01	9.7875539781e-01	1	1.4232760668e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	18	0	1	1	4.1019287109e+00	8.0114135742e+00	4.9305865479e+02	6.1015759277e+02	-4.9413452148e+00	-7.8424072266e+00	7.8424072266e+00	1.2783752441e+01	6.3918762207e+00	1.4128494263e-01	1.2903538346e-01	1.4128494263e-01	2.2070025679e+01	3.3784027589e+01	3.3784027589e+01	6.8256044388e-01	7.6932278275e-01	6.8256044388e-01	1.2249559164e-02	7.3825740828e-01	1.2445636562e+00	1	7.4783597633e-01	0	0
25	498_618	4.9800000000e+02	6.1800000000e+02	19	0	1	1	2.8428039551e+00	4.2339782715e+00	4.9389807129e+02	6.2065032959e+02	-4.1019287109e+00	2.6503295898e+00	4.1019287109e+00	6.7522583008e+00	3.3761291504e+00	2.7550950646e-01	2.8505522013e-01	2.8505522013e-01	2.0832758881e+01	2.5629861090e+01	2.5629861090e+01	6.1868283153e-01	5.1987898350e-01	5.1987898350e-01	9.5457136631e-03	6.9686999021e-01	9.4417379755e-01	1	1.4252761006e+00	1	1
26	560_600	5.6000000000e+02	6.0000000000e+02	0	0	1	1	4.4046020508e+00	5.3286132812e+00	5.5559539795e+02	5.9336920166e+02	-4.4046020508e+00	-6.6307983398e+00	6.6307983398e+00	1.1035400391e+01	5.5177001953e+00	2.9222548008e-02	2.9606465250e-02	2.9606465250e-02	9.2582378475e+01	2.5552230341e+01	9.2582378475e+01	8.3592826128e-01	2.0298988745e-01	2.0298988745e-01	3.8391724229e-04	5.5162202213e+00	3.5563339299e-01	0	1.2903486347e+01	0	0
26	560_600	5.6000000000e+02	6.0000000000e+02	1	0	1	1	4.4046020508e+00	7.8468627930e+00	5.5475592041e+02	6.0344226074e+02	-5.2440795898e+00	3.4422607422e+00	5.2440795898e+00	8.6863403320e+00	4.3431701660e+00	3.8072470576e-02	4.3774656951e-02	4.3774656951e-02	9.5199385790e+01	3.0051999511e+01	9.5199385790e+01	8.2182669267e-01	2.9678440839e-01	2.9678440839e-01	5.7021863759e-03	5.6721460995e+00	4.1826073143e-01	0	1.3348988856e+01	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	2	0	1	1	4.8243408203e+00	8.2666015625e+00	5.5475592041e+02	6.0470135498e+02	-5.2440795898e+00	4.7013549805e+00	5.2440795898e+00	9.9454345703e+00	4.9727172852e+00	3.6739268899e-01	4.1025844216e-01	4.1025844216e-01	2.2880047047e+01	2.3003638819e+01	2.3003638819e+01	4.7321626544e-01	3.0485698581e-01	3.0485698581e-01	4.2865753174e-02	1.3632332660e+00	3.2016235041e-01	0	2.0512922108e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	3	0	1	1	6.3801879883e+00	1.2043945312e+01	5.5391650391e+02	6.0638018799e+02	-6.0834960938e+00	6.3801879883e+00	6.3801879883e+00	1.2463684082e+01	6.2318420410e+00	3.9821222425e-01	3.9122936130e-01	3.9821222425e-01	1.6964795479e+01	2.2356396682e+01	2.2356396682e+01	3.5137668252e-01	4.4709023833e-01	3.5137668252e-01	6.9828629494e-03	1.0107922200e+00	3.1115409891e-01	0	1.9910611212e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	4	0	1	1	6.3801879883e+00	1.1204528809e+01	5.5391650391e+02	6.0512109375e+02	-6.0834960938e+00	5.1210937500e+00	6.0834960938e+00	1.1204589844e+01	5.6022949219e+00	4.1391962767e-01	4.5828923583e-01	4.5828923583e-01	2.1300598640e+01	2.0773262806e+01	2.1300598640e+01	4.2722940445e-01	2.9548504949e-01	2.9548504949e-01	4.4369608164e-02	1.2691269643e+00	2.8912019955e-01	0	2.2914461792e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	5	0	1	1	4.4046020508e+00	6.5877075195e+00	5.5559539795e+02	5.9504803467e+02	-4.4046020508e+00	-4.9519653320e+00	4.9519653320e+00	9.3565673828e+00	4.6782836914e+00	2.6341047138e-02	3.3790457994e-02	3.3790457994e-02	9.7052274059e+01	2.8721960512e+01	9.7052274059e+01	8.3844653144e-01	2.0038149878e-01	2.0038149878e-01	7.4494108558e-03	5.7825444270e+00	3.9974938132e-01	0	1.3664412649e+01	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	6	0	1	1	4.4046020508e+00	7.8468627930e+00	5.5517565918e+02	6.0596051025e+02	-4.8243408203e+00	5.9605102539e+00	5.9605102539e+00	1.0784851074e+01	5.3924255371e+00	1.0994736850e-01	1.1366103590e-01	1.1366103590e-01	2.9480875382e+01	2.7379611300e+01	2.9480875382e+01	7.4151344597e-01	4.3942196667e-01	4.3942196667e-01	3.7136673927e-03	1.7565221763e+00	3.8106669889e-01	0	2.1614919322e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	7	0	1	1	4.4046020508e+00	8.6862792969e+00	5.5517565918e+02	6.0470135498e+02	-4.8243408203e+00	4.7013549805e+00	4.8243408203e+00	9.5256958008e+00	4.7628479004e+00	2.9960820079e-01	4.1669633985e-01	4.1669633985e-01	2.3509461943e+01	2.6666478999e+01	2.6666478999e+01	5.4518488050e-01	2.6249995828e-01	2.6249995828e-01	1.1708813906e-01	1.4007349077e+00	3.7114139465e-01	0	2.0834816992e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	8	0	1	1	4.4046020508e+00	5.3286132812e+00	5.5559539795e+02	6.0512109375e+02	-4.4046020508e+00	5.1210937500e+00	5.1210937500e+00	9.5256958008e+00	4.7628479004e+00	1.2797881663e-01	1.3666498661e-01	1.3666498661e-01	2.8474519225e+01	2.7135508851e+01	2.8474519225e+01	7.2167377174e-01	4.3919116259e-01	4.3919116259e-01	8.6861699820e-03	1.6965617143e+00	3.7766930535e-01	0	1.9901763266e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	9	0	1	1	6.3801879883e+00	1.1204528809e+01	5.5391650391e+02	6.0638018799e+02	-6.0834960938e+00	6.3801879883e+00	6.3801879883e+00	1.2463684082e+01	6.2318420410e+00	4.0120923519e-01	3.9588087797e-01	4.0120923519e-01	1.6944239967e+01	2.2356986369e+01	2.2356986369e+01	3.4895378351e-01	4.4237643480e-01	3.4895378351e-01	5.3283572197e-03	1.0095674866e+00	3.1116230612e-01	0	2.0060461760e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	10	0	1	1	4.4046020508e+00	7.8468627930e+00	5.5601507568e+02	5.9169036865e+02	-3.9849243164e+00	-8.3096313477e+00	8.3096313477e+00	1.2294555664e+01	6.1472778320e+00	2.3590101302e-01	3.3675491810e-01	3.3675491810e-01	2.3575601962e+01	2.4704100178e+01	2.4704100178e+01	6.1294297874e-01	2.9816579819e-01	2.9816579819e-01	1.0085390508e-01	1.4046756458e+00	3.4382920198e-01	0	1.8747737086e+00	0	0
26	560_600	5.6000000000e+02	6.0000000000e+02	11	0	1	1	4.4046020508e+00	7.8468627930e+00	5.5559539795e+02	5.9504803467e+02	-4.4046020508e+00	-4.9519653320e+00	4.9519653320e+00	9.3565673828e+00	4.6782836914e+00	2.6983980089e-02	3.4494347870e-02	3.4494347870e-02	9.6908856699e+01	2.8744750311e+01	9.6908856699e+01	8.3745240793e-01	2.0442817360e-01	2.0442817360e-01	7.5103677809e-03	5.7739993696e+00	4.0006656747e-01	0	1.3639998199e+01	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	12	0	1	1	4.4046020508e+00	8.6862792969e+00	5.5517565918e+02	6.0638018799e+02	-4.8243408203e+00	6.3801879883e+00	6.3801879883e+00	1.1204528809e+01	5.6022644043e+00	2.3560641706e-01	3.2539176941e-01	3.2539176941e-01	2.3570869524e+01	2.4910410544e+01	2.4910410544e+01	6.1069352925e-01	3.3787113428e-01	3.3787113428e-01	8.9785352349e-02	1.4043936788e+00	3.4670060907e-01	0	1.8665696884e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	13	0	1	1	4.4046020508e+00	5.3286132812e+00	5.5601507568e+02	6.0386193848e+02	-3.9849243164e+00	3.8619384766e+00	3.9849243164e+00	7.8468627930e+00	3.9234313965e+00	1.4853820205e-01	2.2224195302e-01	2.2224195302e-01	2.6675609059e+01	2.7316052847e+01	2.7316052847e+01	7.0071390271e-01	3.4937553108e-01	3.4937553108e-01	7.3703750968e-02	1.5893794967e+00	3.8018209867e-01	0	1.7709082895e+00	1	1
26	560_600	5.6000000000e+02	6.0000000000e+02	14	0	1	1	4.4046020508e+00	7.8468627930e+00	5.5475592041e+02	5.9420861816e+02	-5.2440795898e+00	-5.7913818359e+00	5.7913818359e+00	1.1035461426e+01	5.5177307129e+00	3.8606531918e-02	5.1465511322e-02	5.1465511322e-02	9.0642829393e+01	2.8864870000e+01	9.0642829393e+01	8.2337307185e-01	2.6397776604e-01	2.6397776604e-01	1.2858979404e-02	5.4006584908e+00	4.0173838132e-01	0	1.2573309974e+01	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	15	0	1	1	2.7257690430e+00	4.9088745117e+00	5.5559539795e+02	5.9546777344e+02	-4.4046020508e+00	-4.5322265625e+00	4.5322265625e+00	8.9368286133e+00	4.4684143066e+00	1.9369561225e-02	2.1552652121e-02	2.1552652121e-02	1.0134854447e+02	2.7517527876e+01	1.0134854447e+02	8.4971867129e-01	1.5057413280e-01	1.5057413280e-01	2.1830908954e-03	6.0385237410e+00	3.8298620803e-01	0	1.4395782117e+01	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	16	0	1	1	4.4046020508e+00	7.8468627930e+00	5.5559539795e+02	5.9546777344e+02	-4.4046020508e+00	-4.5322265625e+00	4.5322265625e+00	8.9368286133e+00	4.4684143066e+00	2.6732832193e-02	3.5004153848e-02	3.5004153848e-02	9.7188011870e+01	2.9095112270e+01	9.7188011870e+01	8.3769854903e-01	2.0533002913e-01	2.0533002913e-01	8.2713216543e-03	5.7906319235e+00	4.0494287026e-01	0	1.3687519781e+01	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	17	0	1	1	4.4046020508e+00	7.8468627930e+00	5.5601507568e+02	5.9169036865e+02	-3.9849243164e+00	-8.3096313477e+00	8.3096313477e+00	1.2294555664e+01	6.1472778320e+00	2.2617973387e-01	3.2804405689e-01	3.2804405689e-01	2.3765890817e+01	2.5155579111e+01	2.5155579111e+01	6.2313531339e-01	3.0093705654e-01	3.0093705654e-01	1.0186432302e-01	1.4160133890e+00	3.5011284073e-01	0	1.8568204551e+00	0	0
26	560_600	5.6000000000e+02	6.0000000000e+02	18	0	1	1	4.4046020508e+00	5.3286132812e+00	5.5601507568e+02	6.0428167725e+02	-3.9849243164e+00	4.2816772461e+00	4.2816772461e+00	8.2666015625e+00	4.1333007812e+00	1.3243018091e-01	1.7492252588e-01	1.7492252588e-01	2.7908007003e+01	2.7489119014e+01	2.7908007003e+01	7.1712239087e-01	3.8444232941e-01	3.8444232941e-01	4.2492344975e-02	1.6628079242e+00	3.8259081633e-01	0	1.8937369261e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	19	0	1	1	4.4046020508e+00	7.8468627930e+00	5.5517565918e+02	6.0470135498e+02	-4.8243408203e+00	4.7013549805e+00	4.8243408203e+00	9.5256958008e+00	4.7628479004e+00	2.1894840896e-01	3.3655554056e-01	3.3655554056e-01	2.3832012273e+01	2.7123095966e+01	2.7123095966e+01	6.2877137959e-01	3.1275540590e-01	3.1275540590e-01	1.1760713160e-01	1.4199530211e+00	3.7749654405e-01	0	1.7785813027e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	0	0	1	1	7.8353271484e+00	8.5171508789e+00	5.4258435059e+02	6.0638018799e+02	-7.4156494141e+00	-3.6198120117e+00	7.4156494141e+00	1.1035461426e+01	5.5177307129e+00	6.8321503699e-02	1.9011944532e-02	6.8321503699e-02	3.0080620994e+01	1.0974670565e+02	1.0974670565e+02	3.6544325203e-01	8.4807583690e-01	3.6544325203e-01	4.9309559166e-02	9.3667750014e-01	5.0706764447e+00	0	1.1630504128e+01	0	0
27	550_610	5.5000000000e+02	6.1000000000e+02	1	0	1	1	5.3170776367e+00	6.4185791016e+00	5.4216467285e+02	6.0763934326e+02	-7.8353271484e+00	-2.3606567383e+00	7.8353271484e+00	1.0195983887e+01	5.0979919434e+00	8.7485045195e-02	1.4715645462e-02	8.7485045195e-02	3.2212113231e+01	5.2592231364e+01	5.2592231364e+01	4.1549840569e-01	8.5015591606e-01	4.1549840569e-01	7.2769399732e-02	1.0030498274e+00	2.4299425407e+00	0	4.0855501162e+00	0	0
27	550_610	5.5000000000e+02	6.1000000000e+02	2	0	1	1	1.8179931641e+00	2.4998168945e+00	5.5349682617e+02	6.0763934326e+02	3.4968261719e+00	-2.3606567383e+00	3.4968261719e+00	5.8574829102e+00	2.9287414551e+00	3.6734196544e-01	3.0577233434e-01	3.6734196544e-01	1.8872428389e+01	2.1016018394e+01	2.1016018394e+01	4.0149864554e-01	5.3712567687e-01	4.0149864554e-01	6.1569631100e-02	5.8766669239e-01	9.7101255846e-01	0	1.8367098272e+00	1	1
27	550_610	5.5000000000e+02	6.1000000000e+02	3	0	1	1	9.7857666016e-01	1.6604003906e+00	5.5391650391e+02	6.0763934326e+02	3.9165039062e+00	-2.3606567383e+00	3.9165039062e+00	6.2771606445e+00	3.1385803223e+00	4.2072340846e-01	3.5462677479e-01	4.2072340846e-01	1.8889888734e+01	2.0512170116e+01	2.0512170116e+01	3.5645559430e-01	4.8815500736e-01	3.5645559430e-01	6.6096633673e-02	5.8821038836e-01	9.4773302963e-01	0	2.1036170423e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	4	0	1	1	2.6574096680e+00	3.3392333984e+00	5.5391650391e+02	6.0847875977e+02	3.9165039062e+00	-1.5212402344e+00	3.9165039062e+00	5.4377441406e+00	2.7188720703e+00	4.4764664769e-01	3.8315349817e-01	4.4764664769e-01	1.9959430273e+01	2.0938884667e+01	2.0938884667e+01	3.2702109218e-01	4.6004217863e-01	3.2702109218e-01	6.4493149519e-02	6.2151473719e-01	9.6744871413e-01	0	2.2382332385e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	5	0	1	1	7.8353271484e+00	8.9368286133e+00	5.4258435059e+02	6.0638018799e+02	-7.4156494141e+00	-3.6198120117e+00	7.4156494141e+00	1.1035461426e+01	5.5177307129e+00	6.0220792890e-02	1.6339866444e-02	6.0220792890e-02	3.0512900326e+01	1.1190687388e+02	1.1190687388e+02	3.6201767623e-01	8.5223135538e-01	3.6201767623e-01	4.3880926445e-02	9.5013820376e-01	5.1704836700e+00	0	1.1915667629e+01	0	0
27	550_610	5.5000000000e+02	6.1000000000e+02	6	0	1	1	1.8179931641e+00	2.4998168945e+00	5.5475592041e+02	6.0763934326e+02	4.7559204102e+00	-2.3606567383e+00	4.7559204102e+00	7.1165771484e+00	3.5582885742e+00	9.9887013435e-02	5.5669192225e-02	9.9887013435e-02	2.3052022559e+01	3.5145253827e+01	3.5145253827e+01	5.2787441015e-01	7.9575341567e-01	5.2787441015e-01	4.4217821211e-02	7.1781466439e-01	1.6238319836e+00	0	1.7823770959e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	7	0	1	1	5.7367553711e+00	6.4185791016e+00	5.5475592041e+02	6.0763934326e+02	4.7559204102e+00	-2.3606567383e+00	4.7559204102e+00	7.1165771484e+00	3.5582885742e+00	2.9803040624e-01	2.3272615671e-01	2.9803040624e-01	2.2124898939e+01	2.3862375629e+01	2.3862375629e+01	4.5271399617e-01	6.1918270588e-01	4.5271399617e-01	6.5304249525e-02	6.8894505311e-01	1.1025240831e+00	1	1.4901520312e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	8	0	1	1	9.7857666016e-01	1.6604003906e+00	5.5475592041e+02	6.0805902100e+02	4.7559204102e+00	-1.9409790039e+00	4.7559204102e+00	6.6968994141e+00	3.3484497070e+00	1.2651892006e-01	7.2663113475e-02	1.2651892006e-01	2.2887334137e+01	3.2509572908e+01	3.2509572908e+01	5.2844767272e-01	7.7729387581e-01	5.2844767272e-01	5.3855806589e-02	7.1268644780e-01	1.5020544316e+00	0	1.4344412332e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	9	0	1	1	2.6574096680e+00	3.3392333984e+00	5.5391650391e+02	6.0847875977e+02	3.9165039062e+00	-1.5212402344e+00	3.9165039062e+00	5.4377441406e+00	2.7188720703e+00	4.2779746652e-01	3.6693230271e-01	4.2779746652e-01	1.9119986888e+01	2.0569399884e+01	2.0569399884e+01	3.4496083856e-01	4.7524735332e-01	3.4496083856e-01	6.0865163803e-02	5.9537539216e-01	9.5037724239e-01	0	2.1389873326e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	10	0	1	1	6.5762329102e+00	7.2580566406e+00	5.5391650391e+02	6.0763934326e+02	3.9165039062e+00	-2.3606567383e+00	3.9165039062e+00	6.2771606445e+00	3.1385803223e+00	2.5891289115e-01	1.9480213523e-01	2.5891289115e-01	2.3167092334e+01	2.5777261448e+01	2.5777261448e+01	4.8099812865e-01	6.6192570329e-01	4.8099812865e-01	6.4110755920e-02	7.2139781081e-01	1.1909984146e+00	1	1.2945644557e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	11	0	1	1	6.5762329102e+00	7.6777343750e+00	5.4258435059e+02	6.0638018799e+02	-7.4156494141e+00	-3.6198120117e+00	7.4156494141e+00	1.1035461426e+01	5.5177307129e+00	6.3989475369e-02	1.7015064135e-02	6.3989475369e-02	3.0477195754e+01	1.1122138222e+02	1.1122138222e+02	3.5429708660e-01	8.5114661418e-01	3.5429708660e-01	4.6974411234e-02	9.4902640261e-01	5.1388115900e+00	0	1.1825175971e+01	0	0
27	550_610	5.5000000000e+02	6.1000000000e+02	12	0	1	1	6.9959106445e+00	7.6777343750e+00	5.4384350586e+02	6.0889849854e+02	-6.1564941406e+00	-1.1015014648e+00	6.1564941406e+00	7.2579956055e+00	3.6289978027e+00	3.0515855551e-01	2.0114877820e-01	3.0515855551e-01	2.4301159695e+01	2.4463288610e+01	2.4463288610e+01	4.6173167229e-01	6.5817412734e-01	4.6173167229e-01	1.0400977731e-01	7.5671142287e-01	1.1302883360e+00	0	1.5257927775e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	13	0	1	1	5.7367553711e+00	6.4185791016e+00	5.5475592041e+02	6.0763934326e+02	4.7559204102e+00	-2.3606567383e+00	4.7559204102e+00	7.1165771484e+00	3.5582885742e+00	1.6448733211e-01	9.7435027361e-02	1.6448733211e-01	2.3373017447e+01	3.0060880635e+01	3.0060880635e+01	5.2479007840e-01	7.5476506352e-01	5.2479007840e-01	6.7052304745e-02	7.2781009265e-01	1.3889164002e+00	1	1.1111897149e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	14	0	1	1	6.1564941406e+00	7.2579956055e+00	5.5265740967e+02	6.0596051025e+02	2.6574096680e+00	-4.0394897461e+00	4.0394897461e+00	6.6968994141e+00	3.3484497070e+00	8.6678601801e-02	2.4546457455e-02	8.6678601801e-02	2.9083332888e+01	1.0433378318e+02	1.0433378318e+02	3.2306083292e-01	8.3952574618e-01	3.2306083292e-01	6.2132144347e-02	9.0562304384e-01	4.8205807510e+00	0	1.0915945003e+01	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	15	0	1	1	5.3170776367e+00	6.4185791016e+00	5.4258435059e+02	6.0763934326e+02	-7.4156494141e+00	-2.3606567383e+00	7.4156494141e+00	9.7763061523e+00	4.8881530762e+00	3.7855084985e-02	1.3625198975e-02	3.7855084985e-02	3.0144590248e+01	1.1894158675e+02	1.1894158675e+02	3.4632227197e-01	8.6027533375e-01	3.4632227197e-01	2.4229886010e-02	9.3866943245e-01	5.4955116756e+00	0	1.2844319073e+01	0	0
27	550_610	5.5000000000e+02	6.1000000000e+02	16	0	1	1	7.8353271484e+00	8.9368286133e+00	5.4258435059e+02	6.0638018799e+02	-7.4156494141e+00	-3.6198120117e+00	7.4156494141e+00	1.1035461426e+01	5.5177307129e+00	6.0203228146e-02	1.6400432214e-02	6.0203228146e-02	3.0468909916e+01	1.1187360603e+02	1.1187360603e+02	3.6356508359e-01	8.5210516490e-01	3.6356508359e-01	4.3802795932e-02	9.4876839070e-01	5.1689465806e+00	0	1.1911275945e+01	0	0
27	550_610	5.5000000000e+02	6.1000000000e+02	17	0	1	1	5.7367553711e+00	6.4185791016e+00	5.5391650391e+02	6.0763934326e+02	3.9165039062e+00	-2.3606567383e+00	3.9165039062e+00	6.2771606445e+00	3.1385803223e+00	2.3957583308e-01	1.8608853221e-01	2.3957583308e-01	2.2783028261e+01	2.6405212677e+01	2.6405212677e+01	4.9501988292e-01	6.6976287961e-01	4.9501988292e-01	5.3487300873e-02	7.0943847740e-01	1.2200119279e+00	1	1.1978791654e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	18	0	1	1	5.3170776367e+00	5.9989013672e+00	5.5475592041e+02	6.0763934326e+02	4.7559204102e+00	-2.3606567383e+00	4.7559204102e+00	7.1165771484e+00	3.5582885742e+00	1.2332166731e-01	7.0175834000e-02	1.2332166731e-01	2.2660036100e+01	3.3078094261e+01	3.3078094261e+01	5.2263300121e-01	7.7924161404e-01	5.2263300121e-01	5.3145833313e-02	7.0560863656e-01	1.5283220796e+00	0	1.5094916560e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	19	0	1	1	6.5762329102e+00	7.2580566406e+00	5.5391650391e+02	6.0889849854e+02	3.9165039062e+00	-1.1015014648e+00	3.9165039062e+00	5.0180053711e+00	2.5090026855e+00	2.3709180951e-01	1.8497481942e-01	2.3709180951e-01	2.2944280656e+01	2.5522429300e+01	2.5522429300e+01	5.0505205989e-01	6.7104735970e-01	5.0505205989e-01	5.2116990089e-02	7.1445969985e-01	1.1792242901e+00	1	1.1854590476e+00	1	0
28	540_620	5.4000000000e+02	6.2000000000e+02	0	0	1	1	1.0700683594e+00	1.8433837891e+00	5.3964642334e+02	6.1015759277e+02	-3.5357666016e-01	-9.8424072266e+00	9.8424072266e+00	1.0195983887e+01	5.0979919434e+00	4.1955411434e-02	2.2120228037e-02	4.1955411434e-02	3.0242182500e+01	5.2713517135e+01	5.2713517135e+01	5.8044958115e-01	8.4560061432e-01	5.8044958115e-01	1.9835183397e-02	9.8147845507e-01	2.1566721629e+00	0	3.3047776083e+00	0	0
28	540_620	5.4000000000e+02	6.2000000000e+02	1	0	1	1	1.4897460938e+00	2.6827392578e+00	5.3838726807e+02	6.2316857910e+02	-1.6127319336e+00	3.1685791016e+00	3.1685791016e+00	4.7813110352e+00	2.3906555176e+00	3.7786673754e-02	2.2585820407e-02	3.7786673754e-02	3.0919164587e+01	5.3244774206e+01	5.3244774206e+01	6.5880857781e-01	8.3677320555e-01	6.5880857781e-01	1.5200853348e-02	1.0034492018e+00	2.1784075241e+00	0	3.3668786404e+00	1	0
28	540_620	5.4000000000e+02	6.2000000000e+02	2	0	1	1	1.0700683594e+00	1.4236450195e+00	5.3964642334e+02	6.2107006836e+02	-3.5357666016e-01	1.0700683594e+00	1.0700683594e+00	1.4236450195e+00	7.1182250977e-01	3.7757250667e-01	3.2609161735e-01	3.7757250667e-01	1.7740138818e+01	2.0545854902e+01	2.0545854902e+01	4.0845754743e-01	5.2989026904e-01	4.0845754743e-01	5.1480889320e-02	5.7573768164e-01	8.4059413484e-01	0	1.8878625333e+00	1	0
